"","site","date_time","p_h","temp_c","tide_height"
"2585","Alegria","7/15/2021 3:15",7.995649881,17.60555556,3.987279
"2586","Alegria","7/15/2021 3:30",7.99098103,17.57777778,3.801656
"2587","Alegria","7/15/2021 3:45",7.989142882,17.53333333,3.599063
"2588","Alegria","7/15/2021 4:00",7.984833108,17.5,3.381752
"2589","Alegria","7/15/2021 4:15",7.979928629,17.52222222,3.152414
"2590","Alegria","7/15/2021 4:30",7.980940319,17.43888889,2.91368
"2591","Alegria","7/15/2021 4:45",7.976015662,17.5,2.669139
"2592","Alegria","7/15/2021 5:00",7.981213274,17.42777778,2.421705
"2593","Alegria","7/15/2021 5:15",7.977430742,17.41666667,2.174343
"2594","Alegria","7/15/2021 5:30",7.971150552,17.42777778,1.930856
"2595","Alegria","7/15/2021 5:45",7.962256307,17.45555556,1.694187
"2596","Alegria","7/15/2021 6:00",7.945145874,17.43888889,1.467468
"2597","Alegria","7/15/2021 6:15",7.942804266,17.42777778,1.253474
"2598","Alegria","7/15/2021 6:30",7.936862865,17.40555556,1.055503
"2599","Alegria","7/15/2021 6:45",7.945298801,17.39444444,0.875912
"2600","Alegria","7/15/2021 7:00",7.947323508,17.42777778,0.717047
"2601","Alegria","7/15/2021 7:15",7.937130301,17.43888889,0.580818
"2602","Alegria","7/15/2021 7:30",7.953459668,17.45555556,0.469256
"2603","Alegria","7/15/2021 7:45",7.96737188,17.45555556,0.383574
"2604","Alegria","7/15/2021 8:00",7.993288303,17.5,0.324782
"2605","Alegria","7/15/2021 8:15",8.024576467,17.55555556,0.293492
"2606","Alegria","7/15/2021 8:30",8.058585718,17.58888889,0.289981
"2607","Alegria","7/15/2021 8:45",8.086630511,17.66111111,0.313695
"2608","Alegria","7/15/2021 9:00",8.106698602,17.71666667,0.363954
"2609","Alegria","7/15/2021 9:15",8.13300089,17.76666667,0.439996
"2610","Alegria","7/15/2021 9:30",8.152986284,17.83333333,0.540558
"2611","Alegria","7/15/2021 9:45",8.191375265,17.96111111,0.663945
"2612","Alegria","7/15/2021 10:00",8.225685183,18.07777778,0.808587
"2613","Alegria","7/15/2021 10:15",8.231482356,18.14444444,0.972242
"2614","Alegria","7/15/2021 10:30",8.233803835,18.26111111,1.152556
"2615","Alegria","7/15/2021 10:45",8.241976227,18.45555556,1.34675
"2616","Alegria","7/15/2021 11:00",8.226840973,18.5,1.55254
"2617","Alegria","7/15/2021 11:15",8.206804485,18.5,1.766878
"2618","Alegria","7/15/2021 11:30",8.205633013,18.58333333,1.986594
"2619","Alegria","7/15/2021 11:45",8.202509599,18.53888889,2.209225
"2620","Alegria","7/15/2021 12:00",8.212286344,18.52777778,2.43158
"2621","Alegria","7/15/2021 12:15",8.221944985,18.63888889,2.650515
"2622","Alegria","7/15/2021 12:30",8.223794055,18.67222222,2.863711
"2623","Alegria","7/15/2021 12:45",8.230657191,18.7,3.068242
"2624","Alegria","7/15/2021 13:00",8.251290263,18.78888889,3.261386
"2625","Alegria","7/15/2021 13:15",8.245790097,18.85,3.441269
"2626","Alegria","7/15/2021 13:30",8.264796221,18.93888889,3.605591
"2627","Alegria","7/15/2021 13:45",8.265989468,19,3.752538
"2628","Alegria","7/15/2021 14:00",8.292908866,19.11111111,3.88045
"2629","Alegria","7/15/2021 14:15",8.287022114,19.18333333,3.98839
"2630","Alegria","7/15/2021 14:30",8.302258731,19.22777778,4.075297
"2631","Alegria","7/15/2021 14:45",8.27588402,19.32222222,4.140534
"2632","Alegria","7/15/2021 15:00",8.256611358,19.34444444,4.184004
"2633","Alegria","7/15/2021 15:15",8.223404,19.48333333,4.20571
"2634","Alegria","7/15/2021 15:30",8.217717293,19.53888889,4.206026
"2635","Alegria","7/15/2021 15:45",8.208863524,19.6,4.185382
"2636","Alegria","7/15/2021 16:00",8.204864145,19.68888889,4.144737
"2637","Alegria","7/15/2021 16:15",8.191706416,19.75555556,4.085551
"2638","Alegria","7/15/2021 16:30",8.18450485,19.90555556,4.009339
"2639","Alegria","7/15/2021 16:45",8.186076039,19.94444444,3.918155
"2640","Alegria","7/15/2021 17:00",8.179795815,20,3.814019
"2641","Alegria","7/15/2021 17:15",8.173823922,19.98888889,3.699069
"2642","Alegria","7/15/2021 17:30",8.175262718,19.97777778,3.575967
"2643","Alegria","7/15/2021 17:45",8.180805806,19.92222222,3.44695
"2644","Alegria","7/15/2021 18:00",8.177496941,19.95555556,3.314865
"2645","Alegria","7/15/2021 18:15",8.172803142,20,3.182145
"2646","Alegria","7/15/2021 18:30",8.170119143,20.01111111,3.051191
"2647","Alegria","7/15/2021 18:45",8.169762706,20,2.924768
"2648","Alegria","7/15/2021 19:00",8.16722229,19.92222222,2.805091
"2649","Alegria","7/15/2021 19:15",8.160132143,19.83888889,2.694254
"2650","Alegria","7/15/2021 19:30",8.1519513,19.78333333,2.594531
"2651","Alegria","7/15/2021 19:45",8.145069065,19.71111111,2.507511
"2652","Alegria","7/15/2021 20:00",8.135071784,19.62222222,2.434943
"2653","Alegria","7/15/2021 20:15",8.127631518,19.49444444,2.378007
"2654","Alegria","7/15/2021 20:30",8.114840723,19.37777778,2.337652
"2655","Alegria","7/15/2021 20:45",8.103815631,19.26111111,2.31464
"2656","Alegria","7/15/2021 21:00",8.103954336,19.15,2.309261
"2657","Alegria","7/15/2021 21:15",8.093405126,19.13888889,2.321279
"2658","Alegria","7/15/2021 21:30",8.092128243,19.1,2.350232
"2659","Alegria","7/15/2021 21:45",8.082532995,19.07777778,2.395577
"2660","Alegria","7/15/2021 22:00",8.080866463,19.05555556,2.456386
"2661","Alegria","7/15/2021 22:15",8.081772778,19.02222222,2.531375
"2662","Alegria","7/15/2021 22:30",8.078478967,18.97222222,2.619255
"2663","Alegria","7/15/2021 22:45",8.072620382,18.82777778,2.718135
"2664","Alegria","7/15/2021 23:00",8.061044154,18.71111111,2.826325
"2665","Alegria","7/15/2021 23:15",8.05534744,18.53888889,2.941497
"2666","Alegria","7/15/2021 23:30",8.047930557,18.42222222,3.061669
"2667","Alegria","7/15/2021 23:45",8.052445532,18.05555556,3.184231
"2668","Alegria","7/16/2021 0:00",8.043484897,18.03888889,3.307042
"2669","Alegria","7/16/2021 0:15",8.037726012,17.91666667,3.427386
"2670","Alegria","7/16/2021 0:30",8.041336358,17.58888889,3.543102
"2671","Alegria","7/16/2021 0:45",8.045543778,17.40555556,3.651558
"2672","Alegria","7/16/2021 1:00",8.055426013,17.10555556,3.750716
"2673","Alegria","7/16/2021 1:15",8.043401448,17.21111111,3.838209
"2674","Alegria","7/16/2021 1:30",8.035107767,17.2,3.912257
"2675","Alegria","7/16/2021 1:45",8.028276135,17.07222222,3.970982
"2676","Alegria","7/16/2021 2:00",8.033537941,16.82222222,4.012811
"2677","Alegria","7/16/2021 2:15",8.028026549,16.76111111,4.036569
"2678","Alegria","7/16/2021 2:30",8.020823858,16.71666667,4.041203
"2679","Alegria","7/16/2021 2:45",8.021969576,16.48333333,4.025757
"2680","Alegria","7/16/2021 3:00",8.023398343,16.28888889,3.9897
"2681","Alegria","7/16/2021 3:15",8.020878796,16.23333333,3.933083
"2682","Alegria","7/16/2021 3:30",8.012207285,16.24444444,3.856097
"2683","Alegria","7/16/2021 3:45",8.010874035,16.16111111,3.759571
"2684","Alegria","7/16/2021 4:00",8.011703592,16.05,3.644281
"2685","Alegria","7/16/2021 4:15",8.009379994,16.02222222,3.511788
"2686","Alegria","7/16/2021 4:30",8.017095825,15.96666667,3.363408
"2687","Alegria","7/16/2021 4:45",8.016764021,15.94444444,3.201348
"2688","Alegria","7/16/2021 5:00",8.017342479,15.93333333,3.027377
"2689","Alegria","7/16/2021 5:15",8.01241947,15.94444444,2.844215
"2690","Alegria","7/16/2021 5:30",8.020221001,15.91111111,2.653973
"2691","Alegria","7/16/2021 5:45",8.006182418,15.91111111,2.459718
"2692","Alegria","7/16/2021 6:00",8.009021051,15.9,2.263768
"2693","Alegria","7/16/2021 6:15",8.008667581,15.87222222,2.069349
"2694","Alegria","7/16/2021 6:30",8.004270019,15.86111111,1.878836
"2695","Alegria","7/16/2021 6:45",7.998758824,15.86111111,1.695416
"2696","Alegria","7/16/2021 7:00",7.99078116,15.86111111,1.521371
"2697","Alegria","7/16/2021 7:15",7.987625889,15.83888889,1.359652
"2698","Alegria","7/16/2021 7:30",7.992873639,15.85,1.212308
"2699","Alegria","7/16/2021 7:45",7.995665019,15.83888889,1.08187
"2700","Alegria","7/16/2021 8:00",7.992821645,15.86111111,0.970139
"2701","Alegria","7/16/2021 8:15",8.004506346,15.86111111,0.878737
"2702","Alegria","7/16/2021 8:30",8.024997442,15.86111111,0.809289
"2703","Alegria","7/16/2021 8:45",8.036698447,15.89444444,0.762758
"2704","Alegria","7/16/2021 9:00",8.059733444,15.91111111,0.740038
"2705","Alegria","7/16/2021 9:15",8.072515369,15.94444444,0.741455
"2706","Alegria","7/16/2021 9:30",8.099305446,15.98888889,0.766799
"2707","Alegria","7/16/2021 9:45",8.126987357,16.02222222,0.815796
"2708","Alegria","7/16/2021 10:00",8.159897218,16.09444444,0.887802
"2709","Alegria","7/16/2021 10:15",8.181129644,16.17222222,0.982105
"2710","Alegria","7/16/2021 10:30",8.223423352,16.37222222,1.097461
"2711","Alegria","7/16/2021 10:45",8.246541443,16.58888889,1.232406
"2712","Alegria","7/16/2021 11:00",8.227825418,16.61111111,1.385028
"2713","Alegria","7/16/2021 11:15",8.226152815,16.72777778,1.553702
"2714","Alegria","7/16/2021 11:30",8.20831022,16.67222222,1.736084
"2715","Alegria","7/16/2021 11:45",8.196943995,16.75,1.929815
"2716","Alegria","7/16/2021 12:00",8.182573199,16.56666667,2.132157
"2717","Alegria","7/16/2021 12:15",8.181645386,16.52222222,2.340951
"2718","Alegria","7/16/2021 12:30",8.201737614,16.61111111,2.553289
"2719","Alegria","7/16/2021 12:45",8.211088962,17.00555556,2.76645
"2720","Alegria","7/16/2021 13:00",8.235083374,17.61666667,2.977484
"2721","Alegria","7/16/2021 13:15",8.239312024,17.77777778,3.184192
"2722","Alegria","7/16/2021 13:30",8.256196168,17.95,3.383744
"2723","Alegria","7/16/2021 13:45",8.243903228,18.18888889,3.573662
"2724","Alegria","7/16/2021 14:00",8.254738395,18.23888889,3.751426
"2725","Alegria","7/16/2021 14:15",8.244347454,18.35,3.91529
"2726","Alegria","7/16/2021 14:30",8.249980518,18.45555556,4.063111
"2727","Alegria","7/16/2021 14:45",8.235746958,18.57222222,4.193189
"2728","Alegria","7/16/2021 15:00",8.232384913,18.63888889,4.303969
"2729","Alegria","7/16/2021 15:15",8.226541926,18.74444444,4.394535
"2730","Alegria","7/16/2021 15:30",8.214599417,18.82222222,4.46388
"2731","Alegria","7/16/2021 15:45",8.208729247,18.86111111,4.511433
"2732","Alegria","7/16/2021 16:00",8.206759379,18.97222222,4.536914
"2733","Alegria","7/16/2021 16:15",8.209813168,18.98333333,4.540404
"2734","Alegria","7/16/2021 16:30",8.193158965,19.07777778,4.521904
"2735","Alegria","7/16/2021 16:45",8.194101063,19.1,4.481992
"2736","Alegria","7/16/2021 17:00",8.192880789,19.18333333,4.421724
"2737","Alegria","7/16/2021 17:15",8.18534642,19.21666667,4.342227
"2738","Alegria","7/16/2021 17:30",8.181230386,19.31111111,4.245081
"2739","Alegria","7/16/2021 17:45",8.178687097,19.32222222,4.132182
"2740","Alegria","7/16/2021 18:00",8.178193805,19.27222222,4.005254
"2741","Alegria","7/16/2021 18:15",8.178117135,19.28333333,3.86657
"2742","Alegria","7/16/2021 18:30",8.1732714,19.26111111,3.718429
"2743","Alegria","7/16/2021 18:45",8.16615964,19.20555556,3.56342
"2744","Alegria","7/16/2021 19:00",8.158530424,19.16111111,3.403683
"2745","Alegria","7/16/2021 19:15",8.150962833,19.1,3.241907
"2746","Alegria","7/16/2021 19:30",8.138651445,18.82222222,3.080608
"2747","Alegria","7/16/2021 19:45",8.138308452,18.73333333,2.922433
"2748","Alegria","7/16/2021 20:00",8.137599877,18.67777778,2.769422
"2749","Alegria","7/16/2021 20:15",8.132787059,18.61666667,2.624025
"2750","Alegria","7/16/2021 20:30",8.125216924,18.52222222,2.488362
"2751","Alegria","7/16/2021 20:45",8.118431565,18.4,2.364497
"2752","Alegria","7/16/2021 21:00",8.108109967,18.33888889,2.253872
"2753","Alegria","7/16/2021 21:15",8.098920165,18.26111111,2.158104
"2754","Alegria","7/16/2021 21:30",8.088926421,18.23888889,2.078481
"2755","Alegria","7/16/2021 21:45",8.087625712,18.17777778,2.015754
"2756","Alegria","7/16/2021 22:00",8.079614208,18.1,1.970646
"2757","Alegria","7/16/2021 22:15",8.073494524,18.01666667,1.943481
"2758","Alegria","7/16/2021 22:30",8.071245436,17.90555556,1.93427
"2759","Alegria","7/16/2021 22:45",8.067663592,17.75,1.942508
"2760","Alegria","7/16/2021 23:00",8.06006976,17.73888889,1.9674
"2761","Alegria","7/16/2021 23:15",8.060319448,17.55555556,2.008142
"2762","Alegria","7/16/2021 23:30",8.055912577,17.39444444,2.063525
"2763","Alegria","7/16/2021 23:45",8.059594017,17.15555556,2.132306
"2764","Alegria","7/17/2021 0:00",8.052100152,17.15555556,2.212747
"2765","Alegria","7/17/2021 0:15",8.052092964,17.08333333,2.303246
"2766","Alegria","7/17/2021 0:30",8.051303972,17.01666667,2.401659
"2767","Alegria","7/17/2021 0:45",8.051937535,16.91111111,2.506012
"2768","Alegria","7/17/2021 1:00",8.050864677,16.87777778,2.61426
"2769","Alegria","7/17/2021 1:15",8.051687776,16.84444444,2.723935
"2770","Alegria","7/17/2021 1:30",8.053014115,16.82222222,2.833031
"2771","Alegria","7/17/2021 1:45",8.05329592,16.76111111,2.939074
"2772","Alegria","7/17/2021 2:00",8.049322947,16.72777778,3.040014
"2773","Alegria","7/17/2021 2:15",8.043040373,16.76111111,3.133868
"2774","Alegria","7/17/2021 2:30",8.046992011,16.67222222,3.218471
"2775","Alegria","7/17/2021 2:45",8.036813887,16.68333333,3.292216
"2776","Alegria","7/17/2021 3:00",8.035477292,16.67222222,3.353335
"2777","Alegria","7/17/2021 3:15",8.029818154,16.63333333,3.400535
"2778","Alegria","7/17/2021 3:30",8.041257644,16.53333333,3.432705
"2779","Alegria","7/17/2021 3:45",8.041281711,16.49444444,3.448894
"2780","Alegria","7/17/2021 4:00",8.025847713,16.49444444,3.448492
"2781","Alegria","7/17/2021 4:15",8.026402015,16.46111111,3.430878
"2782","Alegria","7/17/2021 4:30",8.037043054,16.42777778,3.395996
"2783","Alegria","7/17/2021 4:45",8.03243343,16.38333333,3.344149
"2784","Alegria","7/17/2021 5:00",8.040054346,16.32222222,3.275948
"2785","Alegria","7/17/2021 5:15",8.025599156,16.3,3.1923
"2786","Alegria","7/17/2021 5:30",8.025536593,16.26666667,3.094398
"2787","Alegria","7/17/2021 5:45",8.021563901,16.24444444,2.983698
"2788","Alegria","7/17/2021 6:00",8.019443283,16.22222222,2.861899
"2789","Alegria","7/17/2021 6:15",8.023371973,16.16111111,2.730915
"2790","Alegria","7/17/2021 6:30",8.023456688,16.15,2.592842
"2791","Alegria","7/17/2021 6:45",8.039392434,16.03333333,2.449925
"2792","Alegria","7/17/2021 7:00",8.039973486,16,2.304524
"2793","Alegria","7/17/2021 7:15",8.038322958,15.95555556,2.159072
"2794","Alegria","7/17/2021 7:30",8.041858091,15.92222222,2.016037
"2795","Alegria","7/17/2021 7:45",8.05385808,15.88333333,1.877883
"2796","Alegria","7/17/2021 8:00",8.058099129,15.88333333,1.747031
"2797","Alegria","7/17/2021 8:15",8.056754625,15.91111111,1.625816
"2798","Alegria","7/17/2021 8:30",8.053808025,15.94444444,1.516453
"2799","Alegria","7/17/2021 8:45",8.065762481,15.97777778,1.421097
"2800","Alegria","7/17/2021 9:00",8.08362485,16.03333333,1.341403
"2801","Alegria","7/17/2021 9:15",8.096790746,16.09444444,1.279133
"2802","Alegria","7/17/2021 9:30",8.121957431,16.12777778,1.235686
"2803","Alegria","7/17/2021 9:45",8.138332665,16.12777778,1.212193
"2804","Alegria","7/17/2021 10:00",8.143275307,16.12777778,1.20947
"2805","Alegria","7/17/2021 10:15",8.159262819,16.19444444,1.227747
"2806","Alegria","7/17/2021 10:30",8.193132459,16.32222222,1.267101
"2807","Alegria","7/17/2021 10:45",8.201454724,16.39444444,1.32754
"2808","Alegria","7/17/2021 11:00",8.21819495,16.47222222,1.408644
"2809","Alegria","7/17/2021 11:15",NA,NA,1.509724
"2810","Alegria","7/17/2021 11:30",NA,NA,1.6298
"2811","Alegria","7/17/2021 11:45",NA,NA,1.767451
"2812","Alegria","7/17/2021 12:00",NA,NA,1.921464
"2813","Alegria","7/17/2021 12:15",NA,NA,2.089932
"2814","Alegria","7/17/2021 12:30",NA,NA,2.270875
"2815","Alegria","7/17/2021 12:45",NA,NA,2.461903
"2816","Alegria","7/17/2021 13:00",NA,NA,2.661116
"2817","Alegria","7/17/2021 13:15",NA,NA,2.865846
"2818","Alegria","7/17/2021 13:30",NA,NA,3.073541
"2819","Alegria","7/17/2021 13:45",NA,NA,3.281355
"2820","Alegria","7/17/2021 14:00",NA,NA,3.487122
"2821","Alegria","7/17/2021 14:15",NA,NA,3.687987
"2822","Alegria","7/17/2021 14:30",NA,NA,3.881378
"2823","Alegria","7/17/2021 14:45",NA,NA,4.064808
"2824","Alegria","7/17/2021 15:00",NA,NA,4.235728
"2825","Alegria","7/17/2021 15:15",NA,NA,4.392308
"2826","Alegria","7/17/2021 15:30",NA,NA,4.53232
"2827","Alegria","7/17/2021 15:45",NA,NA,4.653945
"2828","Alegria","7/17/2021 16:00",NA,NA,4.755501
"2829","Alegria","7/17/2021 16:15",NA,NA,4.835896
"2830","Alegria","7/17/2021 16:30",NA,NA,4.89396
"2831","Alegria","7/17/2021 16:45",NA,NA,4.928946
"2832","Alegria","7/17/2021 17:00",NA,NA,4.940408
"2833","Alegria","7/17/2021 17:15",NA,NA,4.927996
"2834","Alegria","7/17/2021 17:30",NA,NA,4.891688
"2835","Alegria","7/17/2021 17:45",NA,NA,4.83199
"2836","Alegria","7/17/2021 18:00",NA,NA,4.749623
"2837","Alegria","7/17/2021 18:15",NA,NA,4.645898
"2838","Alegria","7/17/2021 18:30",NA,NA,4.522152
"2839","Alegria","7/17/2021 18:45",NA,NA,4.379904
"2840","Alegria","7/17/2021 19:00",NA,NA,4.221399
"2841","Alegria","7/17/2021 19:15",NA,NA,4.048636
"2842","Alegria","7/17/2021 19:30",8.160342745,18.30555556,3.863947
"2843","Alegria","7/17/2021 19:45",8.152221022,18.27222222,3.669597
"2844","Alegria","7/17/2021 20:00",8.13544691,18.22777778,3.468618
"2845","Alegria","7/17/2021 20:15",8.131435289,18.17777778,3.263479
"2846","Alegria","7/17/2021 20:30",8.123251313,18.13333333,3.056666
"2847","Alegria","7/17/2021 20:45",8.113161531,18.08888889,2.851355
"2848","Alegria","7/17/2021 21:00",8.111082711,18.08888889,2.64999
"2849","Alegria","7/17/2021 21:15",8.106541557,18.02777778,2.454951
"2850","Alegria","7/17/2021 21:30",8.098140423,17.99444444,2.269144
"2851","Alegria","7/17/2021 21:45",8.087487502,17.98333333,2.094663
"2852","Alegria","7/17/2021 22:00",8.082960387,17.93888889,1.933632
"2853","Alegria","7/17/2021 22:15",8.07087787,17.91666667,1.787799
"2854","Alegria","7/17/2021 22:30",8.063139597,17.93888889,1.659138
"2855","Alegria","7/17/2021 22:45",8.042209726,17.9,1.548853
"2856","Alegria","7/17/2021 23:00",8.028310568,17.85555556,1.457934
"2857","Alegria","7/17/2021 23:15",8.012405149,17.84444444,1.387352
"2858","Alegria","7/17/2021 23:30",8.005959442,17.78888889,1.337443
"2859","Alegria","7/17/2021 23:45",8.001175425,17.75555556,1.308329
"2860","Alegria","7/18/2021 0:00",8.011762249,17.69444444,1.299806
"2861","Alegria","7/18/2021 0:15",8.010468669,17.63888889,1.311138
"2862","Alegria","7/18/2021 0:30",8.000558811,17.53333333,1.34133
"2863","Alegria","7/18/2021 0:45",8.009459293,17.5,1.389228
"2864","Alegria","7/18/2021 1:00",8.014362906,17.47777778,1.453583
"2865","Alegria","7/18/2021 1:15",8.012762233,17.53333333,1.532756
"2866","Alegria","7/18/2021 1:30",8.015066432,17.54444444,1.624828
"2867","Alegria","7/18/2021 1:45",8.021832517,17.54444444,1.728016
"2868","Alegria","7/18/2021 2:00",8.020762003,17.48888889,1.840084
"2869","Alegria","7/18/2021 2:15",8.012898326,17.44444444,1.95878
"2870","Alegria","7/18/2021 2:30",8.008286572,17.47777778,2.081638
"2871","Alegria","7/18/2021 2:45",7.997358261,17.48888889,2.206574
"2872","Alegria","7/18/2021 3:00",7.983418157,17.52222222,2.331094
"2873","Alegria","7/18/2021 3:15",7.976430133,17.53333333,2.45275
"2874","Alegria","7/18/2021 3:30",7.968070424,17.53333333,2.569584
"2875","Alegria","7/18/2021 3:45",7.956059868,17.54444444,2.679346
"2876","Alegria","7/18/2021 4:00",7.971361156,17.53333333,2.779969
"2877","Alegria","7/18/2021 4:15",7.973956624,17.51111111,2.869909
"2878","Alegria","7/18/2021 4:30",7.973202227,17.54444444,2.947492
"2879","Alegria","7/18/2021 4:45",7.981534383,17.55555556,3.011403
"2880","Alegria","7/18/2021 5:00",7.988973077,17.54444444,3.060544
"2881","Alegria","7/18/2021 5:15",7.989610474,17.54444444,3.094255
"2882","Alegria","7/18/2021 5:30",8.010179607,17.56666667,3.111994
"2883","Alegria","7/18/2021 5:45",8.018966373,17.54444444,3.113553
"2884","Alegria","7/18/2021 6:00",8.012643016,17.54444444,3.098766
"2885","Alegria","7/18/2021 6:15",8.012661369,17.55555556,3.068044
"2886","Alegria","7/18/2021 6:30",8.037253368,17.54444444,3.022066
"2887","Alegria","7/18/2021 6:45",8.04393809,17.54444444,2.961903
"2888","Alegria","7/18/2021 7:00",8.049392038,17.55555556,2.888872
"2889","Alegria","7/18/2021 7:15",8.069735943,17.56666667,2.804647
